Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
CORDOBA,Marcos Juárez,Corral de Bustos,752,4591,0,1027,1796,0,0,46,8212
CORDOBA,Marcos Juárez,Cruz Alta,669,0,0,1,0,1,0,0,671
CORDOBA,Marcos Juárez,General Baldissera,451,0,0,0,0,1,0,0,452
CORDOBA,Marcos Juárez,General Roca,1127,0,0,1,0,2,0,0,1130
CORDOBA,Marcos Juárez,Guatimozín,170,0,0,601,596,1,0,30,1398
CORDOBA,Marcos Juárez,Inriville,233,0,0,0,0,0,0,89,322
CORDOBA,Marcos Juárez,Isla Verde,765,262,0,0,0,0,0,0,1027
CORDOBA,Marcos Juárez,Leones,167,2548,0,1,0,0,0,23,2739
CORDOBA,Marcos Juárez,Los Surgentes,757,0,0,6,0,1,0,0,764
CORDOBA,Marcos Juárez,Marcos Juárez,652,9716,0,2,0,0,0,239,10609
CORDOBA,Marcos Juárez,Monte Buey,1563,0,0,0,0,0,0,0,1563
CORDOBA,Marcos Juárez,Villa Elisa,1031,0,12,0,0,0,0,0,1043
CORDOBA,Marcos Juárez,Saira,234,0,0,0,0,0,0,0,234
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,0,0,0,30,0,0,0,141,171
CORDOBA,Marcos Juárez,Cavanagh,0,0,0,0,0,0,0,322,322
CORDOBA,Minas,Ciénaga del Coro,0,0,0,1,0,0,0,64,65
CORDOBA,Minas,La Playa,0,0,0,0,0,0,0,53,53
CORDOBA,Minas,San Carlos Minas,204,0,0,2,0,0,0,290,496
CORDOBA,Minas,Tosno,0,0,0,0,0,0,0,27,27
CORDOBA,Minas,El Chacho,0,0,0,1,0,0,0,173,174
CORDOBA,Minas,Estancia de Guadalupe,0,0,0,0,0,0,0,35,35
CORDOBA,Minas,Guasapampa,0,0,0,0,0,0,0,34,34
CORDOBA,Minas,Talaini,0,0,0,0,0,0,0,23,23
CORDOBA,OTROS,OTROS,0,0,0,0,485,0,0,268,753
CORDOBA,Pocho,Chancani,0,0,0,0,0,0,0,97,97
CORDOBA,Pocho,Las Palmas,0,0,0,0,0,0,0,9,9
CORDOBA,Pocho,Salsacate,155,0,0,3,0,1,0,298,457
CORDOBA,Pocho,Villa de Pocho,0,0,0,0,0,0,0,40,40
CORDOBA,Pocho,Los Talares,0,0,0,0,0,0,0,39,39
CORDOBA,Pocho,San Gerónimo,0,0,0,0,0,0,0,11,11
CORDOBA,Pocho,Tala Cañada,0,0,0,0,0,0,0,39,39
CORDOBA,Pocho,Taninga,0,0,0,0,0,0,0,167,167
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,3,2441,0,1,29,0,0,148,2622
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,395,0,0,2,17,1,0,38,453
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,1088,5570,0,1,1,0,0,668,7328
CORDOBA,Presidente Roque Sáenz Peña,Melo,0,0,0,10,21,0,0,389,420
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,0,0,0,0,0,0,0,29,29
CORDOBA,Presidente Roque Sáenz Peña,Rosales,0,0,0,0,0,0,0,132,132
CORDOBA,Presidente Roque Sáenz Peña,Serrano,0,1033,0,0,0,1,0,81,1115
CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,0,0,0,0,0,0,0,42,42
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,0,0,0,1,0,0,0,0,1
CORDOBA,Punilla,Bialet Massé,941,0,0,1,0,0,0,333,1275
CORDOBA,Punilla,Cabalango,0,0,0,0,0,0,0,207,207
CORDOBA,Punilla,Capilla del Monte,1643,457,0,0,0,0,0,282,2382
CORDOBA,Punilla,Casa Grande,0,0,0,0,0,0,0,57,57
CORDOBA,Punilla,Charbonier,0,0,0,0,0,0,0,102,102
CORDOBA,Punilla,Cosquín,1307,4694,0,0,0,0,0,113,6114
CORDOBA,Punilla,Cuesta Blanca,0,0,0,0,0,0,0,40,40
CORDOBA,Punilla,Estancia Vieja,0,0,0,0,0,0,0,216,216
CORDOBA,Punilla,Huerta Grande,0,109,0,416,0,0,0,103,628
CORDOBA,Punilla,La Cumbre,1044,0,0,0,0,0,0,175,1219
CORDOBA,Punilla,La Falda,1336,4689,0,8,0,0,0,26,6059
CORDOBA,Punilla,Las Jarillas,0,0,0,0,0,0,0,4,4
CORDOBA,Punilla,Los Cocos,206,0,0,0,0,0,0,52,258
CORDOBA,Punilla,Mayu Sumaj,0,128,0,0,0,0,0,49,177
CORDOBA,Punilla,San Antonio de Arredondo,0,1322,0,1,0,0,0,112,1435
CORDOBA,Punilla,San Esteban,62,0,0,0,0,0,0,42,104
CORDOBA,Punilla,San Roque,0,0,0,0,0,0,0,233,233
CORDOBA,Punilla,Santa María de Punilla,1273,0,0,2,1,0,0,113,1389
CORDOBA,Punilla,Tala Huasi,0,0,0,0,0,0,0,15,15
CORDOBA,Punilla,Tanti,0,0,0,0,225,0,0,373,598
CORDOBA,Punilla,Valle Hermoso,913,16,0,0,0,0,0,116,1045
CORDOBA,Punilla,Villa Carlos Paz,1857,21973,0,6,1,2,0,642,24481
CORDOBA,Punilla,Villa Giardino,992,0,0,365,0,0,0,253,1610
CORDOBA,Punilla,Villa Parque Siquimán,0,0,0,0,0,0,0,285,285
CORDOBA,Punilla,Villa Río Icho Cruz,0,0,0,0,0,0,0,147,147
CORDOBA,Punilla,Villa Santa Cruz del Lago,272,0,0,0,0,0,0,279,551
CORDOBA,Río Cuarto,Achiras,0,0,0,50,0,0,0,258,308
CORDOBA,Río Cuarto,Adelia María,353,2469,0,15,0,0,0,179,3016
CORDOBA,Río Cuarto,Alcira (Est. Gigena),464,0,0,883,0,1,0,0,1348
CORDOBA,Río Cuarto,ALPA CORRAL,0,0,0,0,160,0,0,0,160
CORDOBA,Río Cuarto,Berrotarán,609,1445,0,2,0,0,0,133,2189
CORDOBA,Río Cuarto,Bulnes,50,0,0,0,0,1,0,0,51
CORDOBA,Río Cuarto,Chaján,0,0,0,78,0,1,0,0,79
CORDOBA,Río Cuarto,Chucul,19,0,0,3,0,0,0,74,96
CORDOBA,Río Cuarto,Coronel Moldes,501,0,0,0,1340,0,0,0,1841
CORDOBA,Río Cuarto,Elena,139,0,0,596,0,0,0,86,821
CORDOBA,Río Cuarto,La Carolina,7,0,0,0,0,2,0,66,75
CORDOBA,Río Cuarto,Las Acequias,422,0,0,8,0,0,0,0,430
CORDOBA,Río Cuarto,LAS ALBAHACAS,9,0,0,0,14,0,0,0,23
CORDOBA,Río Cuarto,Las Higueras,256,573,0,645,0,0,0,0,1474
CORDOBA,Río Cuarto,Las Peñas,5,0,0,0,0,0,0,25,30
CORDOBA,Río Cuarto,Las Vertientes,48,0,0,25,0,0,0,0,73
CORDOBA,Río Cuarto,Malena,1,0,0,0,0,0,0,0,1
CORDOBA,Río Cuarto,OTROS,0,0,0,1,30,0,0,0,31
CORDOBA,Río Cuarto,Río Cuarto,6460,39139,1,18376,0,6,0,1254,65236
CORDOBA,Río Cuarto,SAMPACHO,588,0,0,29,1070,0,0,219,1906
CORDOBA,Río Cuarto,San Basilio,37,0,0,865,0,1,0,0,903
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),456,0,0,511,0,0,0,178,1145
CORDOBA,Río Cuarto,Vicuña Mackenna,2268,1472,0,71,0,1,0,0,3812
CORDOBA,Río Cuarto,VILLA EL CHACAY,0,0,0,0,4,0,0,0,4
CORDOBA,Río Cuarto,Washington,0,0,0,0,0,0,0,38,38
CORDOBA,Río Cuarto,Coronel Baigorria,0,0,0,0,0,0,0,74,74
CORDOBA,Río Primero,Cañada de Machado,0,0,0,0,0,0,0,11,11
CORDOBA,Río Primero,Esquina,0,0,0,56,0,1,0,0,57
CORDOBA,Río Primero,La Para,0,1167,0,4,0,1,0,154,1326
CORDOBA,Río Primero,La Puerta,0,0,0,1,0,0,0,100,101
CORDOBA,Río Primero,Montecristo,217,0,0,1331,0,2,0,185,1735
CORDOBA,Río Primero,OTROS,0,0,0,0,0,0,0,20,20
CORDOBA,Río Primero,Piquillín,158,0,0,0,0,0,0,0,158
CORDOBA,Río Primero,Río Primero,1206,0,0,703,0,0,0,187,2096
CORDOBA,Río Primero,Santa Rosa de Río Primero,363,0,0,806,0,0,0,339,1508
CORDOBA,Río Primero,Villa Fontana,0,0,0,170,0,0,0,231,401
CORDOBA,Río Primero,Diego de Rojas,0,0,0,1,0,0,0,0,1
CORDOBA,Río Primero,La Quinta,0,0,0,0,0,0,0,20,20
CORDOBA,Río Seco,Sebastián Elcano,0,0,0,2,0,0,0,0,2
CORDOBA,Río Seco,Villa de María,0,610,0,0,427,0,0,242,1279
CORDOBA,Río Seco,Cerro Colorado,0,0,0,0,0,0,0,60,60
CORDOBA,Río Seco,Rayo Cortado,0,0,0,0,0,0,0,57,57
CORDOBA,Río Segundo,Capilla del Carmen,0,138,0,0,0,0,0,15,153
CORDOBA,Río Segundo,Carrilobo,0,599,0,0,0,1,0,60,660
CORDOBA,Río Segundo,Colazo,0,0,0,2,0,1,0,0,3
CORDOBA,Río Segundo,Costasacate,126,0,0,153,0,0,0,12,291
CORDOBA,Río Segundo,Laguna Larga,748,0,0,1,0,0,0,704,1453
CORDOBA,Río Segundo,Las Junturas,62,0,0,514,0,1,0,0,577
CORDOBA,Río Segundo,Los Chañaritos,6,0,0,32,0,0,0,31,69
CORDOBA,Río Segundo,Luque,46,637,0,431,0,0,0,20,1134
CORDOBA,Río Segundo,Manfredi,76,0,0,4,0,0,0,0,80
CORDOBA,Río Segundo,Oncativo,2514,73,0,152,0,0,0,436,3175
CORDOBA,Río Segundo,Pilar,1951,0,0,206,377,2,0,1402,3938
CORDOBA,Río Segundo,Pozo del Molle,0,1892,0,0,0,0,0,0,1892
CORDOBA,Río Segundo,Rincón,0,126,0,0,0,0,0,17,143
CORDOBA,Río Segundo,Río Segundo,2416,0,0,509,580,0,0,1404,4909
CORDOBA,Río Segundo,Santiago Temple,95,653,0,0,0,1,0,81,830
CORDOBA,Río Segundo,Villa del Rosario,141,7257,0,0,0,0,0,71,7469
CORDOBA,Río Segundo,Calchín,0,894,0,0,0,0,0,28,922
CORDOBA,San Alberto,Arroyo Los Patos,0,40,0,20,0,0,0,5,65
CORDOBA,San Alberto,El Huayco,66,0,0,0,0,0,0,6,72
CORDOBA,San Alberto,La Cortadera,0,0,0,1,0,0,0,0,1
CORDOBA,San Alberto,Las Calles,0,0,0,12,0,0,0,47,59
CORDOBA,San Alberto,Las Rabonas,0,0,0,15,0,0,0,32,47
CORDOBA,San Alberto,Mina Clavero,1853,302,0,187,0,0,0,0,2342
CORDOBA,San Alberto,Nono,215,30,0,122,0,0,0,35,402
CORDOBA,San Alberto,San Huberto,0,0,0,3,0,0,0,27,30
CORDOBA,San Alberto,San Lorenzo,0,0,0,1,0,0,0,20,21
CORDOBA,San Alberto,San Pedro,0,0,0,6,0,0,0,403,409
CORDOBA,San Alberto,San Vicente,0,0,0,6,0,0,0,33,39
CORDOBA,San Alberto,Sauce Arriba,0,0,0,0,0,0,0,21,21
CORDOBA,San Alberto,Villa Cura Brochero,0,180,0,125,0,0,0,3,308
CORDOBA,San Alberto,Villa Sarmiento,1,0,0,0,0,0,0,423,424
CORDOBA,San Javier,Conlara,0,0,0,0,0,0,0,24,24
CORDOBA,San Javier,Cruz Caña,0,0,0,0,0,0,0,41,41
CORDOBA,San Javier,Dos Arroyos,0,0,0,0,0,0,0,5,5
CORDOBA,San Javier,El Pantanillo,0,0,0,0,0,0,0,4,4
CORDOBA,San Javier,La Paz,0,0,0,0,0,1,0,268,269
CORDOBA,San Javier,La Población,0,0,0,0,0,0,0,78,78
CORDOBA,San Javier,La Ramada,0,0,0,0,0,0,0,14,14
CORDOBA,San Javier,La Travesía,0,0,0,0,0,0,0,49,49
CORDOBA,San Javier,Las Chacras,0,0,0,2,0,0,0,0,2
CORDOBA,San Javier,Las Tapias,0,0,0,0,0,0,0,251,251
CORDOBA,San Javier,Loma Bola,0,0,0,0,0,0,0,20,20
CORDOBA,San Javier,Los Cerrillos,0,0,0,0,0,0,0,64,64
CORDOBA,San Javier,Los Hornillos,290,0,0,0,0,0,0,43,333
CORDOBA,San Javier,Los Molles,0,0,0,0,0,0,0,36,36
CORDOBA,San Javier,Los Romeros,0,0,0,0,0,0,0,9,9
CORDOBA,San Javier,Luyaba,0,0,0,0,0,0,0,124,124
CORDOBA,San Javier,Quebracho Ladeado,0,0,0,0,0,0,0,10,10
CORDOBA,San Javier,Quebrada de los Pozos,0,0,0,0,0,1,0,81,82
CORDOBA,San Javier,San Javier y Yacanto,0,0,0,0,0,0,0,280,280
CORDOBA,San Javier,San José,0,0,0,0,0,0,0,69,69
CORDOBA,San Javier,Villa de las Rosas,0,0,0,0,0,0,0,329,329
CORDOBA,San Javier,Villa Dolores,901,802,0,4892,0,0,0,2167,8762
CORDOBA,San Javier,Villa La Viña,0,0,0,0,0,0,0,6,6
CORDOBA,San Justo,Alicia,0,360,0,858,0,1,0,0,1219
CORDOBA,San Justo,Altos de Chipión,606,0,0,0,0,1,0,0,607
CORDOBA,San Justo,Arroyito,538,6608,0,2121,0,1,58,103,9429
CORDOBA,San Justo,Brinkmann,188,0,0,2547,0,0,0,0,2735
CORDOBA,San Justo,Colonia Anita,0,0,0,0,0,0,0,4,4
CORDOBA,San Justo,Colonia Las Pichanas,0,0,0,0,0,0,0,43,43
CORDOBA,San Justo,Colonia Marina,0,203,0,171,0,1,0,103,478
CORDOBA,San Justo,Colonia San Bartolomé,0,0,0,0,0,0,0,390,390
CORDOBA,San Justo,Devoto,611,0,0,2,1,0,0,0,614
CORDOBA,San Justo,El Arañado,0,479,0,0,0,1,0,66,546
CORDOBA,San Justo,El Fuertecito,0,0,0,0,0,0,0,9,9
CORDOBA,San Justo,El Tío,30,526,0,126,0,0,0,0,682
CORDOBA,San Justo,Estación Luxardo,0,0,0,0,0,0,0,36,36
CORDOBA,San Justo,Freyre,268,2230,0,0,0,0,0,63,2561
CORDOBA,San Justo,La Francia,620,0,0,495,0,0,0,119,1234
CORDOBA,San Justo,La Tordilla,435,0,0,0,0,0,0,45,480
CORDOBA,San Justo,Las Varillas,514,3948,0,2767,0,1,0,0,7230
CORDOBA,San Justo,Marull,0,0,0,485,0,1,0,235,721
CORDOBA,San Justo,Miramar,0,735,0,0,137,0,0,158,1030
CORDOBA,San Justo,Morteros,202,0,0,6554,0,0,0,0,6756
CORDOBA,San Justo,Plaza Luxardo,0,0,0,0,0,0,0,6,6
CORDOBA,San Justo,Plaza San Francisco,0,0,0,0,0,0,0,9,9
CORDOBA,San Justo,Porteña,804,0,0,1123,0,0,0,70,1997
CORDOBA,San Justo,Quebracho Herrado,0,0,0,0,0,0,0,18,18
CORDOBA,San Justo,Sacanta,0,923,0,257,0,1,0,120,1301
CORDOBA,San Justo,San Francisco,3271,16552,0,7,60,0,0,1222,21112
CORDOBA,San Justo,Saturnino María Laspiur,0,758,0,0,0,1,0,0,759
CORDOBA,San Justo,Tránsito,77,1025,0,0,0,0,0,118,1220
CORDOBA,San Justo,Villa Concepción del Tío,0,245,0,0,0,0,0,132,377
CORDOBA,San Justo,Villa San Esteban,0,0,0,0,0,0,0,28,28
CORDOBA,San Justo,Toro Pujio,77,0,0,0,0,0,0,0,77
CORDOBA,San Justo,Colonia Vignaud,94,0,0,102,0,0,0,0,196
CORDOBA,San Justo,Seeber,66,0,0,0,0,0,0,0,66
CORDOBA,San Justo,El Fortín,0,395,0,0,0,0,0,63,458
CORDOBA,San Justo,Las Varas,0,0,0,148,11,0,0,0,159
CORDOBA,San Justo,Villa del Tránsito,0,0,0,0,0,0,0,51,51
CORDOBA,San Justo,La Paquita,270,0,0,0,0,0,0,76,346
CORDOBA,Santa María,Alta Gracia,3452,1452,0,10895,0,0,0,327,16126
CORDOBA,Santa María,Anisacate,416,0,0,0,0,0,0,107,523
CORDOBA,Santa María,Despeñaderos,1287,0,0,236,0,0,0,158,1681
CORDOBA,Santa María,La Cumbrecita,0,0,0,0,0,0,0,2,2
CORDOBA,Santa María,La Paisanita,33,0,0,0,0,0,0,1,34
CORDOBA,Santa María,La Rancherita,0,0,0,0,0,0,0,1,1
CORDOBA,Santa María,La Serranita,0,0,0,0,0,0,0,1,1
CORDOBA,Santa María,Lozada,0,0,0,0,0,0,0,1,1
CORDOBA,Santa María,Malagueño,49,0,0,16,0,0,0,383,448
CORDOBA,Santa María,Monte Ralo,0,0,0,0,0,0,0,23,23
CORDOBA,Santa María,OTROS,0,0,0,0,0,0,0,602,602
CORDOBA,Santa María,Potrero de Garay,0,0,0,2,0,0,0,828,830
CORDOBA,Santa María,Rafael García,0,0,0,0,0,0,0,1,1
CORDOBA,Santa María,San Nicolás,7,0,0,0,0,0,0,0,7
CORDOBA,Santa María,Toledo,517,0,0,163,0,0,0,4,684
CORDOBA,Santa María,Valle de Anisacate,0,0,0,0,0,0,0,62,62
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),0,0,0,0,0,0,0,232,232
CORDOBA,Santa María,Villa del Prado,0,0,0,1,0,0,0,49,50
CORDOBA,Santa María,Villa La Bolsa,0,0,0,0,0,0,0,54,54
CORDOBA,Santa María,Villa Los Aromos,98,0,0,0,0,0,0,62,160
CORDOBA,Santa María,Villa Parque Santa Ana,268,0,0,0,0,0,0,0,268
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,0,0,0,0,0,0,0,63,63
CORDOBA,Santa María,La Donosa,0,0,0,0,0,0,0,74,74
CORDOBA,Santa María,José de la Quintana,0,0,0,0,0,0,0,10,10
CORDOBA,Sobremonte,San Francisco del Chañar,0,0,0,1,0,1,0,0,2
CORDOBA,Sobremonte,Caminiaga,0,0,0,2,0,0,0,0,2
CORDOBA,Tercero Arriba,Almafuerte,836,2554,0,3,5,0,0,351,3749
CORDOBA,Tercero Arriba,Colonia Almada,0,0,0,0,0,0,0,1,1
CORDOBA,Tercero Arriba,Corralito,0,0,0,151,265,1,0,35,452
CORDOBA,Tercero Arriba,General Fotheringham,31,0,0,0,0,0,0,40,71
CORDOBA,Tercero Arriba,Hernando,372,3031,0,3,0,0,0,0,3406
CORDOBA,Tercero Arriba,James Craik,229,622,0,2,0,0,0,637,1490
CORDOBA,Tercero Arriba,Las Isletillas,0,0,0,0,0,0,0,8,8
CORDOBA,Tercero Arriba,Las Perdices,949,0,0,0,0,1,0,33,983
CORDOBA,Tercero Arriba,Oliva,1532,0,0,1893,0,0,0,162,3587
CORDOBA,Tercero Arriba,Pampayasta Sur,0,0,0,3,0,1,0,0,4
CORDOBA,Tercero Arriba,Río Tercero,614,8810,0,10001,0,1,0,1168,20594
CORDOBA,Tercero Arriba,Tancacha,1305,0,0,0,0,1,0,184,1490
CORDOBA,Tercero Arriba,Villa Ascasubi,0,0,0,0,0,0,0,849,849
CORDOBA,Tercero Arriba,Pampayasta Norte,0,0,0,0,0,0,0,1,1
CORDOBA,Tercero Arriba,Punta del Agua,0,0,0,0,0,0,0,1,1
CORDOBA,Tercero Arriba,Dalmacio Vélez,0,0,0,460,0,0,0,0,460
CORDOBA,Totoral,Las Peñas,37,0,0,0,0,0,0,231,268
CORDOBA,Totoral,SARMIENTO,71,0,0,0,0,0,0,0,71
CORDOBA,Totoral,Sinsacate,59,0,0,828,0,0,0,12,899
CORDOBA,Totoral,Villa del Totoral,678,0,0,430,0,0,0,448,1556
CORDOBA,Tulumba,Las Arrias,7,0,0,0,0,0,0,0,7
CORDOBA,Tulumba,San José de la Dormida,125,0,0,0,0,1,0,263,389
CORDOBA,Tulumba,Villa Tulumba,0,0,0,2,0,0,0,169,171
CORDOBA,Tulumba,San Pedro Norte,0,0,0,0,0,0,0,62,62
CORDOBA,Tulumba,Rosario del Saladillo,0,0,0,2,0,0,0,0,2
CORDOBA,Unión,Alto Alegre,140,155,0,1,0,0,0,0,296
CORDOBA,Unión,Ballesteros,596,0,0,77,0,0,0,65,738
CORDOBA,Unión,Ballesteros Sur,0,0,0,1,0,0,0,70,71
CORDOBA,Unión,Bell Ville,567,8032,0,3330,0,0,0,0,11929
CORDOBA,Unión,Benjamín Gould,0,0,0,0,0,0,0,76,76
CORDOBA,Unión,Canals,185,0,0,515,0,0,0,418,1118
CORDOBA,Unión,Chilibroste,146,0,0,1,0,0,0,6,153
CORDOBA,Unión,Cintra,315,0,0,1,0,1,0,76,393
CORDOBA,Unión,Idiazabal,0,0,0,459,0,1,0,1,461
CORDOBA,Unión,Justiniano Posse,0,0,0,2871,0,0,0,1,2872
CORDOBA,Unión,Laborde,172,0,0,0,0,0,0,0,172
CORDOBA,Unión,Monte Maíz,679,1749,0,334,0,0,0,0,2762
CORDOBA,Unión,Morrison,951,0,0,220,0,0,0,0,1171
CORDOBA,Unión,Noetinger,0,0,0,917,0,0,0,11,928
CORDOBA,Unión,Ordóñez,229,0,0,668,0,0,0,0,897
CORDOBA,Unión,Pascanas,242,0,0,0,0,0,0,14,256
CORDOBA,Unión,Pueblo Italiano,0,78,0,0,0,1,0,0,79
CORDOBA,Unión,Ramón J. Cárcano,0,0,0,0,0,0,0,20,20
CORDOBA,Unión,San Antonio de Litín,368,0,0,1,6,0,0,54,429
CORDOBA,Unión,San Marcos,124,0,0,3,0,0,0,0,127
CORDOBA,Unión,Viamonte,29,0,0,0,0,0,0,0,29
CORDOBA,Unión,Wenceslao Escalante,36,85,0,0,0,1,0,10,132
CORDOBA,Unión,Colonia Bismarck,0,7,0,0,0,0,0,15,22
CORRIENTES,Bella Vista,Bella Vista,1379,600,0,0,100,2,0,600,2681
CORRIENTES,Berón de Astrada,Berón de Astrada,0,0,0,0,0,1,0,0,1
CORRIENTES,Capital,Corrientes,14446,62107,4,7582,7,3,0,1310,85459
CORRIENTES,Capital,Laguna Brava,0,0,0,0,0,1,0,0,1
CORRIENTES,Capital,Riachuelo,0,0,0,0,0,1,0,171,172
CORRIENTES,Capital,San Cayetano,0,0,0,0,0,1,0,0,1
CORRIENTES,Concepción,Concepción,0,0,0,0,0,2,0,23,25
CORRIENTES,Concepción,Santa Rosa,0,0,0,0,3,0,0,20,23
CORRIENTES,Concepción,Tabay,0,0,0,0,0,1,0,19,20
CORRIENTES,Concepción,Tatacua,0,0,0,0,0,2,0,0,2
CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,0,0,0,0,0,1,0,14,15
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,921,0,0,4480,3030,3,0,525,8959
CORRIENTES,Curuzú Cuatiá,Perugorría,0,0,0,0,0,2,0,89,91
CORRIENTES,Empedrado,El Sombrero,5,0,0,0,0,1,0,2,8
CORRIENTES,Empedrado,Empedrado,750,300,0,0,0,2,0,103,1155
CORRIENTES,Esquina,Esquina,458,0,0,944,1500,1,0,477,3380
CORRIENTES,Esquina,Pueblo Libertador,0,0,0,0,0,1,0,0,1
CORRIENTES,General Alvear,Alvear,516,0,0,0,0,1,0,0,517
CORRIENTES,General Alvear,Estación Torrent,0,0,0,0,0,1,0,0,1
CORRIENTES,General Paz,Itá Ibaté,152,1,0,0,0,3,0,6,162
CORRIENTES,General Paz,Lomas de Vallejos,0,0,0,0,0,1,0,0,1
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,0,1,0,0,0,0,0,98,99
CORRIENTES,General Paz,Palmar Grande,0,0,0,0,0,1,0,10,11
CORRIENTES,Goya,Colonia Carolina,0,0,0,0,0,1,0,2,3
CORRIENTES,Goya,Goya,2618,11732,0,3102,66,4,0,1,17523
CORRIENTES,ItatÍ,Itatí,434,0,0,0,0,1,0,26,461
CORRIENTES,ItatÍ,Ramada Paso,0,0,0,0,0,0,0,3,3
CORRIENTES,Ituzaingó,Colonia Liebig's,0,276,0,0,0,1,0,32,309
CORRIENTES,Ituzaingó,Ituzaingó,1645,0,0,0,1,2,0,0,1648
CORRIENTES,Ituzaingó,Villa Olivari,0,0,0,0,0,1,0,16,17
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,0,0,0,40,0,1,0,12,53
CORRIENTES,Lavalle,Lavalle,0,0,0,0,0,1,0,1,2
CORRIENTES,Lavalle,Santa Lucía,31,0,0,819,0,1,0,2,853
CORRIENTES,Mburucuyá,Mburucuyá,0,0,0,0,0,2,0,49,51
CORRIENTES,Mercedes,Felipe Yofré,0,0,0,0,0,4,0,0,4
CORRIENTES,Mercedes,Mariano I. Loza  (Est. Justino Solari),0,0,0,0,0,1,0,1,2
CORRIENTES,Mercedes,Mercedes,1806,1541,0,554,0,4,0,303,4208
CORRIENTES,Monte Caseros,Juan Pujol,0,0,0,0,0,2,0,153,155
CORRIENTES,Monte Caseros,Mocoretá,45,30,0,0,0,1,0,0,76
CORRIENTES,Monte Caseros,Monte Caseros,1858,0,0,1016,18,1,0,1419,4312
CORRIENTES,Monte Caseros,Colonia Libertad,0,0,0,0,0,0,0,41,41
CORRIENTES,Monte Caseros,Parada Acuña,0,0,0,0,0,0,0,10,10
CORRIENTES,Monte Caseros,Estación Libertad,0,0,0,0,0,0,0,4,4
CORRIENTES,Monte Caseros,Parada Labougle,0,0,0,0,0,0,0,7,7
CORRIENTES,OTROS,OTROS,0,0,0,0,30,0,0,0,30
CORRIENTES,Paso de los Libres,Bonpland,0,0,0,0,0,2,0,56,58
CORRIENTES,Paso de los Libres,Paso de los Libres,4560,0,0,4,0,2,59,0,4625
CORRIENTES,Paso de los Libres,Parada Pucheta,0,0,0,0,0,1,0,37,38
CORRIENTES,Saladas,Saladas,832,0,0,0,0,2,0,0,834
CORRIENTES,Saladas,San Lorenzo,0,0,0,75,50,1,0,18,144
CORRIENTES,San Cosme,Paso de la Patria,0,0,0,0,130,1,0,60,191
CORRIENTES,San Cosme,San Cosme,112,0,0,0,150,1,0,9,272
CORRIENTES,San Cosme,Santa Ana,0,0,0,0,88,0,0,30,118
CORRIENTES,San Luis del Palmar,San Luis del Palmar,0,0,0,0,0,1,0,0,1
CORRIENTES,San Martín,La Cruz,326,0,0,0,0,1,0,0,327
CORRIENTES,San Miguel,Loreto,0,0,0,0,0,1,0,36,37
CORRIENTES,San Miguel,San Miguel,0,0,0,0,0,1,0,118,119
CORRIENTES,San Roque,Chavarría,0,0,0,0,0,2,0,0,2
CORRIENTES,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),0,0,0,0,0,1,0,0,1
CORRIENTES,San Roque,San Roque,0,0,0,0,0,2,0,0,2
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,1220,0,0,3,1,3,0,0,1227
CORRIENTES,Santo Tomé,José Rafael Gómez,0,0,0,0,0,0,0,31,31
CORRIENTES,Santo Tomé,Santo Tomé,2394,0,0,0,0,1,0,1312,3707
CORRIENTES,Santo Tomé,Garruchos,0,0,0,0,0,1,0,0,1
CORRIENTES,Sauce,Sauce,0,552,0,0,0,2,0,0,554
ENTRE RIOS,Colón,Arroyo Barú,0,0,0,18,0,0,0,76,94
ENTRE RIOS,Colón,Colón,1399,1534,0,1626,160,5,0,1408,6132
ENTRE RIOS,Colón,Colonia Hugues,0,0,0,0,0,1,0,55,56
ENTRE RIOS,Colón,El Colorado,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Colón,Hocker,0,0,0,0,0,0,0,10,10
ENTRE RIOS,Colón,La Clarita,0,0,0,0,0,0,0,34,34
ENTRE RIOS,Colón,Pueblo Liebig's,0,0,0,0,0,0,0,146,146
ENTRE RIOS,Colón,San José,1042,0,0,0,700,0,0,361,2103
ENTRE RIOS,Colón,Ubajay,22,0,0,92,0,0,0,227,341
ENTRE RIOS,Colón,Villa  Elisa,860,1,0,947,5,0,0,262,2075
ENTRE RIOS,Colón,Hambis,0,0,0,0,0,0,0,6,6
